4661601040286939|07|27|401
4848100081977825|09|28|809
5179888114993001|02|27|892
5543026020038848|02|27|940
4283322106290099|05|28|078
4162950111987618|11|27|005
5195980458250237|07|26|550
5491862019994555|07|26|677
4283322100604600|02|28|366
4895040479044667|12|27|780
4929136202488005|06|27|360
5577550102532765|11|26|397
4659506530529769|09|27|231
4199560200238059|12|26|135
4799689042311933|08|27|523
4283322083246692|10|26|252
5237362246944175|02|28|675
5464971070653803|02|27|034
5194953735191657|07|27|372
5101860001532047|10|26|337
4773760706147523|01|27|807
4678515001649623|10|27|185
4677853511219731|11|26|786
5196032142198866|07|26|509
5316811127194072|07|30|691
4848100078235625|03|28|674
4784488004127412|08|27|096
5598881005493226|06|26|587
4215844602215570|09|26|896
5497821805296884|02|27|329
4632252047112045|06|28|544
4396910005874551|10|27|497
4799689040055748|03|27|763
4659436046582567|09|27|558
4033754011676215|05|27|758
4632252041803466|01|27|307
4391370030068528|08|27|445
4182308709027444|11|28|939
4293209205898419|04|28|480
5265580018957597|10|26|082
5491862020794432|11|26|338
4628450059501503|03|27|602
4304450803111519|05|27|886
4848100071275040|08|27|020
4303063401061928|05|27|753
4119110093789045|07|27|511
5264711024273395|09|26|307
4632252037984411|09|26|065
4162026268886042|10|26|857
4578890001526050|05|27|311
4848100077485734|02|28|598
4848100068260310|02|27|284
4748441471247556|06|29|508
4182384023370521|09|26|186
4059986092438128|02|28|346
5315910006986896|05|27|393
4375511216903208|05|29|018
5196032142053996|07|26|989
4890120153416590|08|27|692
5137080015312116|07|27|079
4283322098199589|12|27|191
5125711989136107|08|26|591
4693080254243708|11|27|327
4929125161737007|09|26|222
4799691000916257|07|26|794
5363480033020193|01|27|152
5210690278570554|04|27|961
5265580020188579|06|27|134
4628450057809395|08|27|521
4622695260077257|07|27|061
5424587006507282|11|27|156
5203539128298230|10|26|466
4265693005038082|05|27|086
5520380013308917|06|26|028
4303063008470498|11|27|633
4026490003727885|03|27|248
4848100075776001|01|28|310
5363470053214271|07|28|096
5425503300444162|10|27|637
5363470062935676|04|29|839
4119110094017644|06|28|932
4391370027507991|08|26|154
4848100074534765|12|27|291
4283322096056450|07|27|912
4895040466595036|09|27|238
4283322096550213|09|27|952
4417707601454209|07|27|215
5363470078162547|02|30|405
5224407000599213|06|26|847
5521154008104238|03|27|654
4417704016828408|11|26|399
4539716807406437|11|26|219
377965530184950|08|27|8310
4931203103446106|01|27|565
4748440380244894|03|28|462
4375070109876765|03|29|838
379185135647248|11|27|3438
4033752006592231|05|27|637
4902825501180864|11|28|238
4617729012397981|06|26|777
4283322112617319|08|28|064
4678515005138581|09|28|389
4909371201822292|03|27|452
5363470084821102|01|30|834
4283322094763701|04|27|132
4367413441393406|03|27|090
4080020100717043|08|26|228
5520023300642503|01|27|043
5229859195928117|08|26|280
4391370029633431|06|27|003
4658877530828449|02|27|920
4895040565408131|05|27|289
4784870070999438|06|26|980
4119110093296348|07|26|419
4165982714049089|09|27|732
4149313000938903|05|27|981
4552051008262187|02|27|911
4678515006635403|01|29|222
5491862026157279|05|28|871
5521154008278412|07|27|104
4391370028211627|11|26|865
4632252032542990|08|26|749
5256682106987022|01|28|653
5363470006822592|07|27|465
5496272013373480|09|26|405
5520380056486828|01|29|678
4678930093233105|04|27|661
5363470083582887|09|30|257
4596940005159487|07|27|497
5409123050980719|11|26|688
5363470052431413|07|29|409
4902820045731066|01|29|751
4386680039548115|12|26|188
4059986089052734|09|27|331
5355220764691840|07|27|381
4659445313637392|09|27|198
4283322098532003|12|27|299
4770282706652272|10|26|450
4693080252228917|07|27|590
4552051008345081|11|27|071
5222300041735296|09|26|278
4909371203226781|04|27|060
5271731000411315|12|26|972
5577557510124127|06|26|201
5481170000067619|10|28|868
5491862023045964|12|28|947
4199270016219786|07|27|219
5488093708058248|05|27|007
4864183020374709|07|27|979
4799689031087015|07|26|501
4773760110362114|08|27|587
5270691546718022|08|27|161
5213061000642623|10|27|169
4693080249116951|12|26|909
5318260033840543|06|27|893
5226040049533006|08|27|542
5196032142721014|07|26|139
5195980709748047|04|27|478
4895040485248898|01|27|533
5199016633779166|02|27|289
4162960192553205|11|27|430
4848100083297313|10|28|931
4119110094174387|12|28|925
5594100016308420|01|27|078
5491862017955806|07|26|460
5334670018713798|06|26|109
4162026280065203|05|27|897
4580881117167513|03|28|987
4391370027412846|07|26|912
4391370030686436|10|27|264
4059986098394341|11|28|845
4504815001749260|11|26|615
5354564613320841|09|27|472
5363435580575965|07|29|728
4632252044688666|04|28|863
4059986078918630|08|26|786
4693080252818196|06|27|231
4143662399000964|07|27|059
5210690458754903|08|27|544
4386243608288645|09|27|606
4033752006876352|12|27|698
4162950107804082|04|27|075
4162026406582644|12|26|444
4391370016037117|06|27|025
4391370028948509|02|27|121
4659013924905010|12|26|074
4059986086221787|06|27|195
4799689036472790|11|26|032
4460310038692065|09|26|300
4028939112461321|10|26|263
4386759008276120|09|26|570
5210690536411179|07|27|036
4303063401131150|07|27|013
4283322091467553|10|27|125
4848100067635561|12|26|267
4377660101870044|06|27|625
5179820607984007|08|27|283
5318260033716792|06|27|587
4541982336560567|12|26|326
4895040585768183|11|27|196
4628450053448628|07|26|618
5424587006305786|10|27|470
5594056952000829|02|27|522
4706860000301586|02|27|944
5101860004118786|08|27|444
4162960193338192|01|27|608
4199560200130892|11|26|430
5179512402222408|10|26|422
4417708200704523|12|26|699
5229859762394115|01|27|022
4848100073827731|11|27|123
5196032141862934|07|26|920
4848100077373054|02|28|528
5286672224387787|12|27|876
5395937412008471|12|30|000
4025300000489572|06|28|288
4368610230358008|07|27|759
4283322112187461|08|28|501
4966230235813737|04|27|827
4835610450600571|06|26|685
4658594762852035|08|27|619
5242558806060350|05|29|145
5412282118140420|12|26|931
5196032151711542|03|27|685
4539669008442711|07|26|683
4546260063675113|08|26|148
4162026265218892|07|26|238
4162027901002914|09|27|784
4748441520068441|01|28|948
5424587005587558|05|27|879
4848100077906028|03|28|283
4895040557654783|03|27|858
4895040548322144|12|27|050
4580030824060443|06|26|560
5286673564290854|12|27|225
5354564682015306|11|26|465
4200490004042001|10|29|879
4119110094380471|06|29|042
4677845105247367|02|27|446
4165490067864252|01|27|944
5239100004926903|06|27|780
5196032146216862|11|26|336
4632252032496312|08|26|116
4902827059938511|07|29|258
4552051007929224|12|26|832
4417706505800491|08|26|744
4632252040077211|06|27|535
4766715002437498|08|26|891
4632252042485321|01|28|718
4162950169481563|02|28|357
4221820001728605|06|27|360
5424587006693421|11|27|610
5239760969000828|09|29|608
4848100067410288|11|26|039
4895040547071288|11|27|332
4678515009129503|06|29|654
5327501016905202|02|27|503
5221843150239445|11|26|219
4111460900126099|12|26|717
4645831102446268|12|26|718
5229859234791112|11|26|195
5509890034642453|06|28|066
4632252050738843|08|28|634
5520380054888249|01|27|642
5440443855326988|09|26|218
5363470094053076|05|29|537
5196032145972606|10|26|486
4283322093297420|01|27|384
4283322090533637|10|26|524
5491862024211177|03|28|210
4259450301624620|07|27|808
4570662800298670|07|27|684
4848100069097448|04|27|109
4678515010866473|09|29|357
5138929900190442|09|26|604
4160210828164221|06|26|566
4799689030225392|07|26|049
4050163002415799|02|27|956
4283322097669996|11|27|138
5424821057124618|07|26|458
4848100065957181|09|26|488
4570662800305731|07|27|671
5229859767737110|04|27|539
4283322091694214|10|26|423
374689015161001|08|27|5976
5521154007594587|04|27|188
4335876447371080|02|27|922
5286674935142535|12|27|546
4632252040139441|07|27|409
4283322083218295|10|26|330
4934719903173050|09|26|681
5286670641493576|12|27|954
5210690366837378|02|28|084
370197788481014|09|27|3806
5509890034445469|06|28|328
4119110093639018|01|27|958
4029236620754589|06|26|607
4628450053144524|09|26|021
4632252041089793|11|27|121
5210690436178894|03|27|825
4162960134852145|09|28|395
5488093700539500|12|26|505
5270697173483442|07|26|809
4786791029233182|07|26|841
5239100003530516|06|26|094
4766701004171863|01|28|839
4622869004626931|08|27|209
4567230000761825|12|27|255
4799610234869413|08|26|446
4315812158775015|09|28|361
4283322104914484|04|28|321
4895040538300399|08|27|678
5224407001187380|12|26|689
4553570288286110|09|26|215
5165260056315104|03|27|243
5306380014234658|08|27|027
4386759011106256|10|27|369
4550530069028217|10|29|487
4346765026789142|04|28|365
4364800000153846|08|27|320
5318260033777638|06|27|792
4842810530446364|04|27|029
4619840111402354|05|27|723
5222300044344146|06|27|577
5196032157781887|08|27|199
4895040528578368|05|27|461
5520380050873385|11|27|360
4162960199931057|04|28|818
4799689037608012|12|26|987
5191670041624915|05|27|695
5264710002177453|03|27|846
5265580025948761|04|29|290
5395937614846975|12|30|000
4162960110965358|10|27|748
4934719903612396|05|27|352
4165490125483095|06|27|628
5354569720001051|09|26|327
4848100075901104|01|28|937
4119110094319115|05|29|604
5363470068601389|12|28|030
5196032140824810|06|26|321
4799689035946778|10|26|562
4199560400295099|03|27|209
5125711386151105|01|27|961
4391370030797084|11|27|387
5286673994377305|12|27|727
4895040495158228|03|27|949
4565982031623828|07|27|685
5423398905514390|06|26|310
5199013212310422|03|27|062
4283322101287629|03|28|458
4283322109838829|07|28|085
4165986441150789|05|27|890
4726428696853033|10|29|270
4265884038294053|09|26|063
4848100077594337|02|28|827
5407160009733304|09|26|888
5265580021632765|12|27|264
4391370029141484|04|27|712
4261055002852747|03|27|304
5363470069961212|12|29|219
5395937614713837|12|30|000
5243010195802108|01|27|812
4162026261885165|06|26|880
5498341640473415|10|27|619
4365230024462990|09|29|325
5156998060019557|09|26|281
4848100067860441|12|26|940
4283322096598154|09|27|094
4895040548505532|12|27|666
4632252047794727|06|28|608
4162960193830529|01|28|457
4504819000026274|02|27|833
4222435000659302|05|27|909
4621469903802831|04|27|942
5521154005644186|09|26|955
5379920222748114|06|27|261
5355768048357661|12|29|283
5488093708830737|10|27|282
4678515005300892|09|28|468
5273515354806529|08|27|437
5222220003300345|06|27|642
4678515005220751|09|28|468
4155759655413231|07|29|512
5488093708206045|06|27|418
5273515980337121|07|27|536
4921426800621737|08|26|589
4585813600221866|10|26|122
4391370029830748|07|27|622
4162960147376363|10|27|543
5363480019545643|06|26|785
4221550012110655|01|27|642
5412889008322460|08|27|723
4539716806894922|08|26|148
4283322095211676|05|27|893
4895040498137872|07|27|681
5402565000257779|12|26|741
5491862027046133|07|28|696
5488093918193041|04|27|792
5399816151510440|06|28|074
3563420004656123|06|26|838
5468486990257441|11|27|459
4748440900180644|11|29|453
4283322081230052|08|26|345
4848100076227194|01|28|162
5264711026615023|08|26|249
4921428010832567|02|27|429
5203539121208210|12|26|876
4293205200952219|09|29|368
4693080252804840|06|27|224
5222301143074394|09|26|817
5149210010787121|12|26|134
4766711002508263|02|27|852
4835518240418495|03|27|607
5286674862644347|12|27|656
4162950167026089|02|27|546
5520380054852260|01|27|276
5315910008511320|07|28|212
5264310285687151|04|27|633
4693080245142951|09|26|908
5196032141633210|06|26|012
4799689039440810|02|27|448
4748440350224223|09|28|691
5214330271610158|08|28|869
4450930003368375|07|27|927
4162026273507575|01|27|542
5400670337188978|02|27|758
5218220333217157|01|27|122
4283322092198231|11|26|753
4632252034081476|10|26|072
4632252044020647|04|28|546
4678515005630033|10|28|473
5520380055627026|01|28|409
4182384023675051|01|27|722
5196032147822718|12|26|145
5363470095035395|02|29|068
5125712046697107|04|27|921
4076612000856503|12|26|759
4472111100111190|03|27|862
5256682106806248|01|28|757
4050167000268092|12|26|324
4724290010078222|06|27|424
5411800104791509|06|26|283
4002712000966671|06|26|184
4770282708177047|08|27|216
4799689030358367|07|26|635
5521154003363185|01|27|934
4649950001003701|08|26|631
4391370028567010|12|26|087
4215042300105009|12|27|227
5276690031113180|10|27|461
4748442211038735|02|28|244
4579920000742066|10|27|916
5420891100722035|10|27|811
5414963504988773|12|27|755
5256682106335578|12|26|422
4293821658812000|03|27|063
4363240021774414|05|27|694
4621469904042528|07|27|229
4799689035051249|10|26|834
4678700001839727|08|26|727
5271731000337031|03|27|991
4693080252298530|09|27|045
4089041091149732|04|27|459
5222301144849802|11|26|517
4162026406894387|03|27|399
4788671304308776|09|27|551
4862829846361294|02|27|477
4283322081865311|08|26|541
4848100075838058|01|28|039
4678515001647619|10|27|485
5520408891542222|06|27|424
4748443140308843|10|28|333
4678515004922126|08|28|462
4632252042022249|01|28|845
4748440600227802|01|28|119
4162026276060135|02|27|333
5395937413612180|12|30|000
4165987030820501|02|27|328
5520380055497875|11|27|696
5243021323094005|09|26|611
4619541040852228|01|27|374
5318260016753077|05|27|551
5491862024027979|03|28|603
4546321039746311|08|27|615
4766711001854817|09|27|199
5520380056806223|05|29|022
5265580021270582|10|27|916
4678515011522687|10|29|925
4162026265213984|07|26|853
5224404001222960|12|26|372
5354567942017988|07|26|737
4895040515100341|12|27|492
5460682000374469|10|26|967
5394111171334897|02|28|518
4058883956303426|12|26|573
5256671010028940|01|28|814
4693080254152057|05|27|957
5273513368408622|04|27|421
4748443290249003|11|27|634
4283322088348170|06|26|644
4417704017838893|04|27|120
4831380002075417|12|26|526
4602870152008231|04|27|966
4417706507153527|06|27|144
5210690506766578|09|27|950
5363470072406833|03|30|565
5400419010991435|10|27|865
5363470072991206|09|26|418
5167949470134160|11|26|101
4678515003098076|02|28|886
5211182010826576|07|26|460
5300490251537733|02|28|448
5363470094248569|12|29|646
5464971270537350|10|26|648
4283322091669208|10|27|224
4632252041616587|12|27|130
4632252049584944|07|28|151
4693080251434326|08|27|665
5284973259400350|11|29|232
5480950051431116|06|26|952
5363470054368894|07|30|149
4848100079789711|05|28|785
4835850012924685|08|26|588
5203150005064644|12|26|211
5243120031129465|01|27|614
5404920102611878|06|26|951
4504815001850845|01|27|450
5460150032058906|07|26|411
4693080253378794|11|27|974
5598881005744453|07|26|473
5222301149489885|03|27|656
4417704017858669|04|27|844
4902820002756601|03|28|901
4524041849506525|11|26|795
4585570036235890|11|27|416
5257204000352523|08|27|412
4119110104534208|04|29|958
4572040000402376|12|26|439
5196032139682997|06|26|153
5224404001566051|11|27|509
5271739000415871|05|27|852
4342301301012564|11|26|030
5460150032240173|02|27|178
4512950200756426|11|27|690
4616993282806128|06|26|883
5536914029131723|08|29|184
4165987008176217|07|26|474
5286672055968259|12|27|431
4015840001858814|07|27|317
5363470057916707|06|28|616
5354563703035285|09|27|038
4535740090051944|09|27|496
4325650271172134|11|27|566
5315910007996860|04|28|457
5239100003640026|08|26|746
4162950168614198|01|27|585
5218220321483001|07|26|789
5491862017170992|07|26|916
5407160009961202|11|26|394
5525349340551650|09|27|690
4162960134382168|12|27|505
5203539150110329|10|26|542
4572685000737781|09|27|875
4283322098347022|12|27|704
5326780010962325|04|27|702
5289438100022527|11|27|518
4013673101818103|08|26|722
4381060101337736|12|26|757
4162960159134916|03|27|000
5199010448604842|11|28|751
4632252045857476|05|28|091
5286673207804848|12|27|370
4162960137378627|07|27|907
4215849103830157|07|27|564
5436232801802028|11|26|523
4417708200319033|09|26|366
5326780010903675|03|27|111
5196032149190692|01|27|099
4162026271447394|12|26|878
4162026270937981|11|26|862
4673093502609079|02|28|996
4895040555223888|02|27|554
4162026278042966|04|27|280
4265869213824840|01|27|030
4147463002843635|10|27|530
5306380011967862|03|27|678
4787480094022469|01|27|572
4693080248692879|09|26|165
4377213813325616|04|27|120
4162960101073881|07|27|953
5196032142835855|08|26|197
5402563006415491|11|26|032
5315910011133831|04|29|742
4552051007923318|07|26|991
4480602689330045|04|27|559
4835850013014817|10|26|821
4678515010664845|08|29|030
4895040528618438|05|27|974
5195980386882622|06|26|367
5196032142932371|08|26|906
4283322105194987|04|28|227
4748440470430403|11|27|705
4628450056701627|09|27|627
377361773191003|10|27|1830
4067701694087128|03|27|081
5520380017846789|09|26|024
4570662800300930|07|27|195
4909371202763388|04|27|401
4902820011007236|08|29|335
4848100067299186|11|26|478
4231798800617765|04|27|031
5196032142842851|08|26|536
4770282707334334|01|27|976
4283322095864995|07|27|783
4292530130355337|11|27|957
5102669016313866|01|27|322
5488093708559401|08|27|634
4748440287562927|06|30|388
5455122903296722|09|26|669
4799689038031743|12|26|861
4546384837824938|05|27|242
3564580003699231|09|27|174
5239100005556154|11|27|500
4160210829413585|07|26|339
4215042339731338|07|26|662
4605170026392789|04|27|500
4799689038002777|12|26|235
4050167000704393|11|27|058
4799689031404178|08|26|429
4592476649028071|03|29|638
5468486990184330|10|27|470
5491862023029653|12|28|428
4283322095974067|07|27|123
4748441600332022|09|29|137
4283322096453723|09|27|546
4712958980026660|11|26|177
4909371202348271|03|27|840
4283322089538928|08|26|636
4162960172302235|12|27|462
4162026271501398|12|26|765
4283322098336611|12|27|586
4848100068996251|04|27|273
4773760706185689|10|26|484
4093448850505018|07|27|268
5270693834228334|07|27|664
4848100078738065|03|28|956
4119110104368680|09|28|769
4766701005050835|04|27|405
4283322115275016|09|28|788
5203150005129397|06|27|200
4147918328065684|04|27|388
5270695879988847|06|27|878
5264711012783934|08|27|533
5363470070922799|10|30|812
4552051004254097|10|27|944
4693080251560120|09|27|469
5315910010169679|01|29|368
5548274033822981|09|26|897
4773760111420796|05|27|880
5521154008241410|04|27|408
5267270026999249|09|27|456
5224404001281115|03|27|979
4162960138817920|11|27|681
5188690476408100|04|27|358
4059986090580095|11|27|584
4632252050741094|08|28|639
5371762850458238|03|27|800
5196032143980528|09|26|939
5400419007877845|05|27|753
5243120031102553|11|26|719
4283323002054399|01|27|422
5464985319492302|06|26|554
4147524243323248|08|26|683
4283322081880732|08|26|279
4580040002894497|08|26|295
5273513269817004|09|26|524
4748442810064298|01|28|692
5210690457333089|07|27|080
4119110094441554|08|29|772
5171162901499673|08|26|390
4632252049434389|07|28|074
5196032151905128|05|27|922
519603213971752|06|26|022
4162950105407201|06|26|010
4794460001127180|11|26|428
5402563006219547|08|26|493
5210690265785348|03|27|753
4766725001831831|01|27|815
4617729013721007|12|26|919
5188690453314107|07|26|229
5286677945237484|12|27|372
4553570622199102|10|27|154
5222300041467981|09|26|347
4050160248215009|01|27|473
4162026268776896|10|26|967
5419190422198724|07|27|367
4364380007494980|09|27|014
4848100081734192|08|28|937
4365000850014995|02|27|786
5210690256906853|01|27|943
4632252038852047|01|27|430
4645160103414954|10|27|851
4283322095698724|07|27|382
4693080252367236|03|27|462
5196032141605184|06|26|735
5165260053944708|01|27|672
5363470027870927|08|27|084
4391370014488247|12|26|824
5424820968268845|06|26|189
5522283004725875|12|26|062
4165490162847749|10|27|590
5196032151540305|03|27|000
5210690507308669|10|27|709
5520380057164838|10|29|024
4628450059293705|07|27|001
4391370013727728|10|26|477
5224408000635494|06|27|719
4693080498827225|01|27|363
4417707601416570|04|27|813
4504815001850522|01|27|077
4283322094311253|04|27|116
4059986077623314|08|26|491
4283322115213389|09|28|286
5241695501594688|11|26|088
4902208237815733|02|27|498
4218080517905669|10|27|472
5405425005492904|11|27|868
5405425009987263|06|27|616
4509351002677180|12|26|994
5210690419336808|11|27|716
5363470055655190|08|29|743
4943517662087464|05|28|552
4374500004440201|01|27|120
4732560011082492|09|27|727
4799689041208221|05|27|603
5414963803399144|09|27|373
4201920150046082|03|27|469
5402563006251094|07|26|386
5452352135408307|07|27|332
4417704018826020|08|26|431
4213630012496906|12|26|308
5521020909740885|03|27|210
4678515001681253|10|27|921
4678515010172658|08|29|589
5464985151740073|10|26|671
4921428010671320|07|27|335
4059986095898310|08|28|938
4570663762392014|06|27|989
5363470074354940|05|29|490
4703500002941871|02|27|822
4909370204551205|12|26|234
5286676026875394|12|27|106
4312260051439078|03|27|780
5203650603545886|09|26|519
4784489505924950|01|28|199
4848100069891881|05|27|164
4556333067954755|06|26|341
4628880001858256|04|27|886
4303063008537098|11|27|792
4678515000818039|07|27|657
4799689040116698|03|27|918
5488093801755096|07|26|243
4678515004649364|07|28|125
4628450039071320|06|27|921
4220768801377241|03|27|585
4283322102650130|04|28|952
5196032147083972|11|26|121
3564580003449108|06|27|339
4391370027897830|09|26|591
4773760900963329|09|26|241
4633874600030592|02|27|404
4553570432711138|08|26|356
4748444380036284|11|27|203
4632252034044748|10|26|750
5520380014880310|06|29|465
4165490088026154|02|27|282
4165986429354700|02|27|104
4921599011038337|09|27|831
5210690285783257|04|27|464
5210690435520047|02|27|143
4162950149317978|10|27|383
4546320160730110|02|27|155
4383751000462033|12|28|659
5520380056920339|07|29|834
4848100076557806|02|28|856
4162960300128742|06|27|861
5243250305566843|12|26|750
4286090145669501|05|27|903
4221550011578662|11|26|015
4283322095230841|05|27|727
5199014938936359|02|27|686
4386759009803898|07|27|852
4645160101995871|05|27|170
5363480047291707|06|28|126
5210690376963917|03|28|533
4632252043338313|02|28|890
5598881007167737|07|27|411
4726428275562369|07|26|163
4748442720081135|02|28|975
5414963714686514|07|26|641
5466091001845192|10|27|153
5196032145882243|10|26|038
5196032145062762|09|26|563
4943517661523337|01|27|897
5528290001425957|06|27|501
4117080020469783|11|26|143
5196032153595273|06|27|570
5379920220235106|06|27|391
4017040002135894|05|28|067
4611588866367508|10|29|755
4895040577355171|09|27|798
5196032146876343|11|26|306
4524041879364936|03|27|558
4417704017905783|05|27|293
5394111170384786|03|28|940
5401274301930520|07|26|049
5363470065530110|10|28|460
5521154007959392|12|26|290
5272895137558303|04|27|123
4678700001470200|12|27|321
4259456200905440|08|26|266
4375990002170299|06|27|851
4632252032496205|08|26|402
4509351002764384|04|27|514
4784489505868082|01|28|725
4677845105230173|01|27|273
5577550106735422|02|27|755
4632252042802129|01|28|397
4386759011045264|10|27|570
4842810350005951|09|26|166
5414963809564519|06|26|619
5203152070226637|12|26|218
5434491000498465|03|27|682
5400126102216841|07|27|421
4363452800145555|06|27|762
4628450056717169|10|27|177
5400690050135006|06|26|831
4632252041011805|11|27|271
5239100004231684|01|27|225
5577550107210904|02|27|231
5210690258215675|02|27|388
5210690406632532|08|28|214
5196032150026785|02|27|247
4748442050246340|09|28|170
4182382027185085|10|26|132
5167940300043747|08|27|921
4895040545500957|10|27|600
4649950000670963|08|27|528
5129722021580281|12|27|741
4283322081508853|08|26|013
4162026278362745|04|27|664
4770282803070808|09|26|596
5271739000525844|08|27|744
5315910008687393|08|28|249
5198931810633641|12|26|451
5229859769052112|05|27|540
4902820010335265|09|29|659
4460310038870943|08|27|638
4162950178540433|11|27|420
4508963270038027|09|26|505
5284973246589828|08|29|621
4693080401867631|06|27|962
5210690337861531|10|27|065
4628450053606001|09|26|673
4585570033052462|01|27|705
4311702016513001|08|27|662
4678515006605778|01|29|609
4632252044994262|04|28|510
5363470056166080|03|29|588
4792471281151222|01|27|726
4283323001108444|11|26|305
5400419010893102|09|27|481
5224407001283528|06|27|175
4766765001985153|06|27|320
4632252043216998|02|28|295
5229715303962895|09|27|370
5229859763219113|02|27|817
4162960161002572|11|27|908
4283322095136550|05|27|697
5389200059806501|12|26|867
4165987308250241|12|26|486
4215042339069697|06|27|256
4283322100578200|02|28|311
4417708201882583|09|26|379
4848100075988473|01|28|737
5210690429404851|02|27|099
5363430296552028|12|28|054
5394111171127549|02|28|935
4312260051746084|09|27|964
5210690467611169|09|27|834
4165989201844005|08|26|780
4552051008623065|03|27|488
4059986083045015|01|27|759
5395937616382102|12|30|000
5315910011864849|07|29|221
5224407001236955|06|27|091
5286674801372596|12|27|841
4119110093382213|09|26|617
4005360037396913|11|26|890
4524198802657982|08|27|484
4002712001255116|02|27|875
5521154009568993|12|26|292
5239100004038774|11|26|085
4162026406294745|10|26|769
5395937716111997|12|30|000
5196032154261479|07|27|477
5210690448347065|05|27|784
4628450007794796|10|26|286
5472310392608106|10|27|996
4005360031332914|05|27|725
5256682105738251|10|26|718
5491862018923316|10|26|230
4391370027779053|11|26|075
4617729004292547|06|27|439
5491862017666833|07|26|052
5222301151829218|05|27|912
4218082406386886|07|26|869
4552051008577568|12|27|114
5229859766642113|04|27|559
5407169199871956|10|26|326
5522283004507760|08|26|377
5273514897663976|08|26|956
5286670588037774|12|27|034
4162026287694062|09|27|354
4632252033824314|10|26|692
4678515000551028|04|27|252
4504811001461147|02|27|868
4693080252660846|08|27|131
5270694005659604|07|26|385
5210690459728773|08|27|665
4632252037743114|08|26|907
4628450058455933|12|26|223
4616800035344929|04|27|519
3569890004499332|09|26|685
5357780044637721|07|27|178
376317400621961|11|27|3823
4283322090905942|10|27|819
4695210532611297|02|28|906
4848100078531791|03|28|303
5521153304253673|12|26|429
4842810530340435|10|26|890
4059986076739962|08|26|754
5257206000205262|08|27|275
4283322096244106|08|27|016
4693080249130614|11|26|070
5315910012120803|08|29|135
5213061000604367|08|26|384
4165987310749008|02|27|902
5224406000780989|06|27|081
4661601038766306|05|27|137
4304450802851032|10|26|374
4628450057295967|07|27|521
4303063400128306|08|26|656
5448830407789022|03|30|955
5243736602525599|08|27|051
5414963714993027|06|27|308
5427136001152699|07|27|002
5589366625009488|08|26|550
5199017626918605|06|27|095
4895040579229051|10|27|076
5188310032258499|10|27|327
4162330874114025|12|26|570
5196032145123770|09|26|901
5577557196434253|08|26|325
5472310221649107|10|26|256
5363470036868466|05|27|087
4283322100084142|01|28|264
5455122801191165|09|27|899
4748443170191598|01|30|523
5432480001810911|09|26|810
5589572070073867|07|27|510
5273511906941559|11|26|586
4046110000101506|10|27|724
4546320141440110|09|26|576
5530021988744151|04|30|453
4199560200322283|01|27|912
5224406000565638|09|26|183
4221820001860358|08|27|782
5315910007735276|01|27|246
5243010206497112|09|27|413
4632252038463779|11|26|430
4093448850497109|03|27|394
4628450050057562|04|27|894
